Price	Close	Close	Close	High	High	High	Low	Low	Low	Open	Open	Open	Volume	Volume	Volume
Ticker	AM.PA	SAP.DE	SIE.DE	AM.PA	SAP.DE	SIE.DE	AM.PA	SAP.DE	SIE.DE	AM.PA	SAP.DE	SIE.DE	AM.PA	SAP.DE	SIE.DE
Date															
14-03-24	173.9238739	171.1678925	179.7933502	175.7648449	172.420578	180.5750634	171.0170682	170.6198444	178.8162124	171.0170682	171.9312472	179.8519761	73218	1644378	1182858
15-03-24	172.7611694	168.2514801	180.7314148	174.6990401	172.1857034	182.7052224	172.0829177	168.2514801	179.324334	173.4394212	170.2870978	179.9692336	126218	7926548	4083371
18-03-24	174.6990356	168.5450897	179.4220428	177.6058415	170.150094	182.1189528	172.8580497	168.055759	179.2070713	172.8580497	170.0913767	180.7900447	99629	1391680	874394
19-03-24	177.2182465	169.5433197	169.0839233	177.9933976	169.7977663	180.047411	173.9238726	167.0379338	167.0319428	174.1176567	168.3297741	179.2461657	101986	1335001	3035362
20-03-24	181.7722626	169.8369141	171.7417297	183.128766	171.2853439	173.5005807	176.7337873	169.4845953	168.1458699	177.9934061	171.109177	168.1654168	76853	895431	1745986
21-03-24	181.8691559	176.7071228	170.8427734	182.1598394	176.7071228	175.0053901	180.0281847	170.6198469	169.3770667	181.9660553	171.2657671	174.5949791	49313	2663237	1469733
22-03-24	186.907608	176.4331055	171.3899689	187.5858746	176.4526829	171.8003799	180.9971117	175.0629853	168.634448	181.578464	175.7284679	170.5105508	50708	1568110	1083663
25-03-24	200.5696106	176.8832855	170.0805969	201.73233	177.1181547	171.7221961	190.8802574	174.1234529	169.5138552	191.0740415	176.3352225	171.1163606	119427	1189286	868064
26-03-24	197.8565826	178.703598	171.2922668	201.7323238	179.2712086	172.0739801	196.6938633	176.6679803	169.6115886	200.9571726	176.9811442	170.0024377	85091	1468078	1172069
27-03-24	199.6006775	178.1555328	172.8752136	201.7323323	180.5434693	173.0315592	195.5311521	177.5879223	170.6668876	197.4690227	178.1163929	171.38996	37150	1489216	998733
28-03-24	197.662796	176.6092682	172.9143066	200.7633859	177.9793884	173.9305234	197.0814289	175.2782879	172.2107663	198.6317313	177.9402485	173.9305234	65760	1700825	1437769
02-04-24	197.8565826	173.2817993	171.5854034	202.8950432	178.0380947	173.6960098	197.2752303	173.2817993	171.0381938	197.8565826	177.1377279	172.9533904	76907	1838833	1256812
03-04-24	199.4068756	174.4170532	172.5039063	201.7323143	175.6893162	172.7384247	197.0814222	172.7924716	171.2922649	201.150962	174.5149253	171.5072364	77398	1501774	928148
04-04-24	199.4068756	174.2213135	172.1130524	200.5695949	174.6519269	172.5429954	198.2441563	172.5771545	170.5496259	198.8255086	174.1234414	172.1130524	55438	1126985	743311
05-04-24	198.8255157	173.6341248	168.4194794	199.0192998	174.1626103	170.1783305	195.5311417	171.0504589	166.6020024	198.0503646	171.6572243	168.8298755	51623	2099406	1572936
08-04-24	203.4764099	173.4384003	170.2760315	203.4764099	174.4562017	170.2760315	199.0193017	172.2835719	168.2045041	199.0193017	172.9294921	168.7321519	52662	1024504	1048963
09-04-24	196.3063049	168.7408142	169.1816406	203.0888523	172.9686391	171.683111	192.9150313	168.7408142	169.1425617	202.1199169	172.6163203	169.5920367	101774	1532856	879414
10-04-24	195.9187012	167.6447144	170.3932953	198.4379387	169.6411772	173.7937307	191.461608	165.4720847	168.771243	197.2752194	169.4454479	170.4714681	70417	1647893	1157693
11-04-24	194.5622101	167.5664215	169.6115875	197.6628001	167.8404455	170.5496315	194.5622101	165.9418399	168.067708	195.9187136	167.5272667	170.0415306	68377	1897428	884539
12-04-24	198.4379425	167.4098358	168.712616	199.98823	170.5024098	172.0739724	195.5311367	166.2941623	167.4814128	196.112489	169.3084415	171.0968346	40703	1863432	1088777
15-04-24	201.3447571	167.9970398	171.87854	205.0267142	169.7586335	174.57545	200.3758218	167.1749677	171.1749996	200.5696059	167.2532475	171.9762598	51759	1159676	1282464
16-04-24	200.5696106	166.7443542	169.1230164	202.8950494	167.7034384	170.2760318	198.2441717	163.593063	167.7941083	199.9882435	165.1784898	168.5367277	73546	1610192	1081226
17-04-24	200.375824	165.158905	168.7321472	204.8329175	167.4685467	170.7645956	200.375824	165.158905	168.360845	200.9571763	165.980992	169.0252915	61096	1501420	750849
18-04-24	199.0192871	165.5699463	171.5072327	202.7012439	165.8048304	173.0315653	196.1124815	163.8670848	170.3346703	202.7012439	165.7069732	171.4876857	49843	1286396	1201705
19-04-24	198.8255157	162.262085	169.0057678	199.794451	164.6500215	169.396617	196.6938611	161.2834234	167.8918313	198.6317316	162.7709931	168.966674	45328	2620339	1654861
22-04-24	195.7249146	162.5556793	170.0415192	197.8565691	163.5147634	171.8394491	191.8491737	160.3243323	169.4747775	192.2367418	161.9293366	170.8427644	43323	1546846	887529
23-04-24	199.213089	171.1287537	171.3313446	199.6006572	171.1287537	171.6635679	194.755981	167.5664263	169.4161628	196.5000674	170.4632561	170.5300993	39427	2601142	1100624
24-04-24	199.0192871	171.8138123	170.6473389	201.1509564	173.712418	172.6602403	199.0192871	171.4223536	169.7874529	199.6006542	171.4419161	170.8623104	25100	2201986	1222622
25-04-24	195.5311432	166.5681915	169.7288361	199.2131002	171.1483353	171.0577441	193.3994885	164.8848925	167.969985	199.2131002	171.1483353	170.608269	32424	2274169	1244085
26-04-24	197.4690094	170.2870941	173.5592194	198.6317288	171.0308715	173.9891624	193.7870524	168.7995245	170.0415321	198.0503617	168.8191019	170.9404971	26155	1498070	1090481
29-04-24	196.5000763	167.7621613	173.5787659	197.8565798	170.6198512	174.8295011	196.1124933	167.703444	173.1879167	197.6627957	170.24797	174.2041335	27130	984218	666226
30-04-24	194.9497681	166.0788422	171.87854	197.6627897	167.762141	174.1259601	194.755984	165.9418302	171.7222093	197.0814226	167.5076944	174.1064131	32058	1875887	1159600
02-05-24	193.980835	164.9436035	171.1945343	195.9187055	166.1180093	172.2107659	192.7212162	164.0040968	169.9047202	194.3684179	165.5699463	171.6244773	41217	1211893	874099
03-05-24	195.5311432	167.0771027	173.5592194	196.6938626	167.5272786	174.6731559	193.6901573	165.6286877	170.9209502	193.9808408	166.1571584	171.9762608	47496	996637	747520
06-05-24	198.4379425	167.8208771	175.2594299	199.0192948	167.8404545	175.7284519	195.5311367	165.7656968	173.2465285	195.7249208	166.6073463	173.7155505	27275	742062	757550
07-05-24	197.2752228	170.6394196	176.0216064	199.6006615	170.9917383	176.6469741	196.8876398	167.3902562	169.5529588	198.8255103	168.5450845	175.318066	29073	1181157	1899939
08-05-24	196.3063049	172.6946106	177.4286804	199.9882474	173.1056466	179.5197547	196.3063049	170.8155674	175.6112035	198.4379597	170.9525794	175.7870812	50004	1521683	1081088
09-05-24	200.763382	173.9864349	179.8715363	202.3136843	174.0843071	180.438278	195.9187057	171.9703947	177.4286916	195.9187057	172.3814307	177.4286916	26445	1180733	777550
10-05-24	200.375824	172.3031464	184.0927582	202.7012628	174.3583415	184.2295569	200.1820399	171.5985089	180.2819267	200.7633922	173.8885733	180.4773512	44001	1414795	1724099
13-05-24	201.3447571	172.9099121	183.6823578	201.5385412	173.2426684	184.5617907	198.4379512	171.9704054	182.9983643	200.5696059	172.2835693	183.0569902	30399	804978	848832
14-05-24	202.5074615	170.9525909	181.0050049	202.5074615	172.7533395	183.5455541	198.4379366	170.2088135	181.0050049	199.4068718	172.6946222	183.5455541	31018	1119753	1139043
15-05-24	202.1199036	172.3422852	183.4087677	204.2515582	172.7141663	183.6041923	199.6006659	170.8351382	181.4154131	203.2826229	171.6376477	181.5326649	42485	1286900	1074378
16-05-24	204.8329163	175.1568604	170.999115	205.8018516	175.9100472	182.9201932	200.9571751	173.8288519	170.9795681	202.1199093	175.1964954	180.770493	33937	1688001	3594338
17-05-24	202.89505	175.4343414	168.6148987	203.4764172	175.5136266	170.4128287	199.2131077	172.6792446	166.5238244	203.4764172	174.1261581	169.1425615	37237	1774671	2343929
20-05-24	203.4563751	177.7732086	169.1620941	206.2137582	177.8128437	169.9242604	202.6685449	175.3352374	167.4814159	202.8654987	175.3352374	168.4781006	33781	684234	903819
21-05-24	202.4716034	178.3876495	169.6702118	205.2289867	178.962456	170.4128312	200.3050665	177.2974967	168.5367283	204.2442026	178.2885392	168.9275924	44309	1505866	1250600
22-05-24	200.5020294	177.7137451	169.7288361	202.0776748	178.1497911	171.9567091	199.5172454	177.0794634	169.5334115	201.880721	177.6344599	170.3151247	29622	966502	1037728
23-05-24	203.0624542	179.7354736	173.1292725	203.0624542	180.6868811	174.0477844	200.5020249	178.3678301	169.7092901	200.8959325	178.9030015	169.8851826	31673	1349522	1091149
24-05-24	201.0928955	178.447113	173.2465363	202.668556	179.2994102	173.5396806	200.1081115	176.5046782	171.0381953	202.668556	177.0596596	171.2336348	20743	1204046	805999
27-05-24	199.320282	178.8038788	174.8294983	200.8959424	178.922799	175.0444698	198.335498	177.0992845	173.5396841	200.8959424	177.8128363	173.7741876	18024	490359	610332
28-05-24	195.2826691	175.6325531	173.2074432	200.1081046	180.0129591	177.0182897	195.2826691	175.0577466	173.1292704	199.5172432	178.9624565	175.2594386	44777	1144320	787842
29-05-24	193.4115753	174.2451019	171.7221985	197.5476802	177.039834	173.4810346	191.1465841	173.3333295	171.3313344	195.9720198	176.8019783	172.2693933	59113	1298147	883163
30-05-24	192.1313629	167.0699463	172.0935059	194.1009309	170.161994	172.6016217	192.0328785	166.6933453	170.6082671	193.2146163	169.5475525	171.0381952	31134	2404444	757535
31-05-24	195.9720154	164.4734192	172.2303009	196.1689692	166.5149643	172.7970426	192.0328794	163.7796773	171.0968324	192.1313638	163.9778979	172.0544233	183337	3854601	2251252
03-06-24	192.8207092	166.7528076	174.0868683	197.7446292	168.2988466	175.4939491	192.1313634	165.4644644	173.0511046	197.7446292	168.2195614	174.7122359	41315	1531728	745486
04-06-24	190.9496155	167.0897675	170.295578	192.8207141	168.913282	174.9076697	190.3587541	166.1581851	170.295578	192.8207141	167.0104822	174.4972736	26670	1592071	1232510
05-06-24	189.6694031	169.9836121	174.7317963	191.8359249	170.2809278	174.7317963	189.6694031	167.565466	171.3704397	190.9496102	168.4772232	171.5854112	38620	1352916	828300
06-06-24	190.2602692	176.128067	171.663559	193.5100594	178.6254982	175.4157794	190.2602692	174.4234728	171.1359111	190.949615	174.4432979	174.7904118	25436	2089549	826573
07-06-24	190.1618042	175.7713013	170.4519196	191.2450576	176.6632335	171.2531648	189.0785357	174.1261671	168.6735216	190.4572274	175.9100466	170.9991143	35596	1224863	1034765
10-06-24	189.9648285	175.236145	170.4519196	190.1617973	175.632556	170.5300924	186.0256925	173.7892163	168.1263268	187.8967911	175.2956052	170.1392283	47440	1029546	717411
11-06-24	185.6317902	173.8288422	168.5171967	190.7526641	175.2361358	171.4290632	184.9424443	172.2828183	168.2435843	190.1618027	174.8793599	170.7059759	44666	1421351	953042
12-06-24	181.9880829	179.7751007	174.028244	186.4196108	179.7751007	174.497266	181.9880829	174.3838423	168.3608419	185.4348268	175.4343449	169.1620872	49666	1904045	975006
13-06-24	181.0032959	176.3857422	166.9342194	183.5637252	181.5193503	173.5005866	181.0032959	176.3857422	166.5433702	181.2987341	179.8742161	173.2269892	52813	1926754	1395794
14-06-24	171.5493774	173.2144012	161.9508209	181.2002641	178.8435303	167.18828	167.6102413	173.2144012	161.8921801	179.4276498	177.3767766	166.8951357	113285	2246839	1686923
17-06-24	173.1250305	174.1856232	164.2568665	174.8976447	175.8902175	164.7649674	170.4661167	173.9874177	162.6543611	171.3524163	174.1856232	162.9084116	58249	1420250	963805
18-06-24	173.4204712	174.4234772	164.5890961	176.9656846	175.5730901	166.4847458	173.4204712	173.194579	163.3969867	175.6854624	174.9189984	165.7616585	57366	1468498	919623
19-06-24	176.5717773	174.7009735	164.3936768	176.8672156	174.8000838	166.0352612	173.8143791	173.1351245	163.9637337	174.2082867	174.0270719	165.4098936	53517	757514	805960
20-06-24	179.0337372	178.090332	166.4456482	179.0337372	178.090332	167.2664404	175.4885087	175.4541554	165.2144599	176.2763389	175.4541554	165.2144599	60578	2451414	1201442
21-06-24	175.882431	179.4381561	164.3545685	179.5261289	179.8543922	166.5433624	175.390039	177.5155312	163.0842864	179.2306907	177.5948164	166.3870168	117240	5121555	2772550
24-06-24	176.867218	177.8524933	167.1296387	177.6550332	180.1318789	167.6963804	174.3067735	176.2469942	164.6281684	175.2915576	179.3192319	164.745435	45136	1430166	1103330
25-06-24	173.0265503	180.0922394	165.7030334	174.3067725	180.0922394	166.9928476	168.5950222	176.0487843	163.5924122	169.5798062	177.7930136	165.1558387	75910	1240447	1061924
26-06-24	170.2691498	184.3537292	165.3512573	173.8143782	185.879928	167.4618785	169.579804	182.3319941	163.9637235	172.9280786	182.3518192	166.816964	36549	1857493	1018548
27-06-24	167.9056702	185.7610016	169.5724945	170.5645839	186.1772376	171.3899715	167.9056702	183.8185517	165.1949212	170.3676301	183.8383768	165.1949212	44320	1478536	1292876
28-06-24	167.0193787	187.8223724	169.7483826	169.5798081	189.249476	172.3280258	166.8224098	185.661892	168.8298706	167.9056783	186.4150939	170.9991178	34168	1961708	1556755
01-07-24	168.5950165	184.0167694	173.0706482	171.4508991	187.7034488	174.4191032	167.9056707	183.461788	171.4876897	171.3524147	187.0097221	173.5396851	32653	1486789	1041900
02-07-24	165.3452301	183.5410614	170.8427734	167.7087208	185.0276251	172.2889482	164.9513225	180.7066793	170.0024343	167.7087208	184.3338984	171.8394582	68894	1059935	829180
03-07-24	166.822403	185.9790344	172.7188721	169.0874092	186.1177798	173.4224125	163.5726278	183.838379	170.2955745	164.5574118	184.1753299	172.0739725	43824	1235392	1114131
04-07-24	170.4661102	185.3447723	173.285614	170.663064	187.4457776	173.6764781	168.2011041	184.9285363	172.386649	168.2011041	187.188112	172.8947649	53800	508674	506141
05-07-24	167.9056702	187.386322	173.0706482	171.3524141	189.1305514	176.295206	167.5117626	186.2763592	172.3475757	171.1554603	186.3556293	174.2236786	38546	1003301	787561
08-07-24	167.708725	186.1574249	173.1097412	170.6630771	189.2692979	175.005391	166.9208947	186.0583297	172.8752228	170.0722007	188.2980804	172.9533956	52080	1064391	630076
09-07-24	167.708725	183.105011	169.2988892	169.6782931	186.4349145	172.5820728	166.1330645	182.9266306	168.5953488	167.216333	185.0276359	172.4452741	43569	1175247	1056053
10-07-24	168.2995758	184.1356964	172.3475647	168.2995758	185.2853093	172.8556656	165.7391465	183.2437491	169.2402588	168.102622	183.8978408	169.5529501	24312	895266	782899
11-07-24	167.5117645	184.7897949	174.8099518	169.2843637	186.7916899	175.0053913	167.5117645	182.450934	172.2694024	168.8904561	184.6312245	173.8719078	50215	1046828	749948
12-07-24	167.3148041	187.0493622	179.949707	168.6935108	187.5448834	180.6727795	166.7239427	183.778919	174.4972761	167.9056805	184.611391	175.3962411	41103	1401019	1296935
15-07-24	166.5269775	186.0781403	176.7446899	169.8752371	187.9611301	179.8324341	166.5269775	185.9393949	176.6469702	168.4965455	186.9898976	179.2461603	37263	850866	767790
16-07-24	167.0193787	185.542984	177.4091339	167.3148019	186.6727719	177.6241054	164.655888	184.769972	175.3376066	166.7239404	185.542984	175.9629742	73415	796666	509570
17-07-24	164.8528442	181.6184387	174.3213806	167.4132888	185.7610041	177.4873125	164.4589366	181.6184387	173.1292713	167.216335	184.2149803	176.4906278	54574	1089930	695409
18-07-24	165.5421906	178.9624481	166.6215363	167.2163203	182.7284125	173.1488094	164.8528298	178.6453073	166.6215363	165.2467524	181.8562903	173.1488094	38627	1486221	1700598
19-07-24	161.9969635	179.8742065	166.5433655	165.6406612	180.1318721	169.0448358	161.9969635	177.2578551	166.0743435	165.1482692	179.2994001	166.308847	55603	2036212	1379865
22-07-24	161.3076172	181.9752197	169.2988892	163.2771851	182.7680568	171.1945389	161.2091328	178.9624572	167.6768518	162.5878394	179.5768987	168.0677009	43023	1193070	832841
23-07-24	159.7319641	194.9777069	169.6506653	161.8984859	195.2155474	172.015337	158.4517419	191.1522823	168.9666718	161.8984859	192.1631347	169.318442	45553	2570273	664633
24-07-24	172.0417633	192.0838623	167.5205078	177.4580754	194.6605637	169.8461006	168.7919731	191.4297706	166.6606218	177.2611216	193.8082666	167.4618819	122966	2111569	1060941
25-07-24	172.5341492	193.4713135	164.9604187	172.5341492	194.085755	165.4685196	166.9208835	189.7251741	162.3026026	169.0874053	190.7756767	164.1787054	88457	1790785	1071524
26-07-24	178.6398163	194.0262909	165.9375458	180.0185229	194.6803825	166.5629134	173.1250348	191.647795	164.1786948	173.1250348	192.9956134	164.9017672	73195	1081655	899465
29-07-24	182.2835236	191.1522827	164.0028076	183.0713387	195.6912592	167.42279	180.412425	191.1522827	163.7683041	180.412425	194.2443305	167.0905667	64367	1263955	815974
30-07-24	182.7759247	190.2999878	164.6477203	183.3667861	192.3018828	165.253541	181.2987486	188.7143137	163.5924097	182.8743941	191.568521	164.2764032	57376	1201382	892748
31-07-24	183.2683105	193.2731171	165.5466919	184.9424404	193.4118624	166.7778802	182.3819959	189.6855328	164.5304751	183.7607026	189.8639284	165.6053178	43457	1551667	1213408
01-08-24	183.1698303	189.7449951	160.778244	186.1241824	194.6803823	164.7454359	182.2835307	189.7449951	160.1724234	184.8439602	194.2443212	163.2210885	60524	1443589	1218758
02-08-24	182.9728699	184.4924774	154.1923523	184.9424379	188.0998716	158.6090195	181.1017713	183.5807201	153.4692649	182.8743855	187.3070345	157.1237658	66171	2112796	1858758
05-08-24	182.6774292	179.5967255	151.5931549	182.7759136	180.587768	152.3162422	177.2611173	175.1370342	147.2351138	177.3596017	178.0308765	148.5249429	76211	2794360	2059078
06-08-24	183.465271	183.7392731	150.4792175	185.4348391	184.8690609	153.7037752	182.3820025	180.1517041	149.0525898	184.1546168	180.2706243	152.7266374	43139	1986171	1639255
07-08-24	189.2754822	186.2961578	152.3748779	189.3739666	186.7916791	154.8177225	184.3515622	184.0564073	149.2871188	184.3515622	184.2744379	152.355331	50339	1632195	1914335
08-08-24	184.5485229	186.5934753	155.5603333	189.7678814	186.5934753	156.0684491	184.5485229	182.0941492	148.9157933	188.6846279	183.1446518	150.5769395	39135	1490720	1801193
09-08-24	187.6013489	188.2187958	153.5865173	189.2754786	188.2782559	154.9545192	184.9424351	185.95922	151.8472132	185.3363427	186.5340265	154.5245762	43546	1000726	1227353
12-08-24	186.6165619	187.6043549	153.6060638	188.7830836	189.0116334	154.6613745	185.9272161	186.4151068	152.9611493	188.7830836	188.476462	153.058869	17729	874018	711678
13-08-24	188.5861359	189.8639221	155.3062897	188.8815741	189.8639221	155.9902832	186.7150523	187.5250612	153.8796619	187.3059137	188.2980732	154.0750865	29089	723583	822263
14-08-24	191.4420013	190.3594513	155.6580505	192.0328777	191.1522883	157.2605559	188.881572	189.2296634	155.482158	188.9800414	190.2801661	156.7133611	42966	765834	705754
15-08-24	191.6389771	194.2245026	158.9803162	193.5100607	194.3434379	159.5275109	191.0481006	190.7756789	155.071765	192.0328846	192.0838623	156.7328963	22837	1016214	816043
16-08-24	190.2602692	195.0371704	159.4688873	192.7222292	195.9092775	159.7229527	190.0633154	193.7488121	158.4331236	192.2298372	193.7488121	159.605686	20728	1397093	902683
19-08-24	188.1922302	195.4732208	160.5046539	189.5709218	195.4732208	160.8173452	184.5485174	192.9361394	158.8435226	187.896792	194.0857523	159.547063	21655	924167	631340
20-08-24	187.3059082	194.1452179	160.0747223	189.4724299	197.4156611	161.559961	187.3059082	194.1452179	159.781578	188.6846148	196.6624743	161.1495649	20649	1097210	535061
21-08-24	187.7983093	194.7398529	161.0909424	187.7983093	195.8101806	161.5990582	185.9272257	194.0461262	160.0160848	186.9120097	194.9182333	160.0942576	14514	818786	725837
22-08-24	186.124176	194.77948	161.1104889	187.7983058	196.0480283	162.3807561	186.124176	193.9271829	161.0127691	187.3059138	194.5416395	161.0127691	15258	966824	691370
23-08-24	186.3211365	193.8677216	163.2797394	187.1089667	195.4732206	163.8464662	185.6317907	193.1739949	161.4231685	186.1241827	194.442528	161.4427155	16108	1083718	912591
26-08-24	184.9424438	192.4604492	163.9637299	185.7302741	194.2443287	163.9637299	183.0713452	191.8460077	161.9312814	184.8439594	193.2334612	162.4589293	20718	753252	479905
27-08-24	185.9272308	193.5109558	163.2992706	187.1089687	193.5109558	164.471848	184.4500548	191.1324598	163.1624719	185.1394006	192.4406281	164.0028111	28820	842989	630240
28-08-24	186.9120026	193.4514923	164.374115	187.5028639	195.8894635	165.7421019	184.548512	193.3920322	163.6314957	185.4348266	194.9578811	164.1591435	45868	887710	686202
29-08-24	191.1465759	197.2372742	166.3283997	191.1465759	197.2372742	166.3283997	187.3059094	192.8370432	164.0419008	187.3059094	193.4316596	164.4327499	43139	1098807	657072
30-08-24	191.8359222	195.9489288	166.0352478	194.2978822	196.6426556	167.1101053	191.6389685	195.1362667	165.8984491	193.2146138	195.6516131	166.2502193	70346	1653279	1180244
02-09-24	190.8511505	198.0697479	166.660614	193.1161568	198.0697479	166.9733053	189.9648359	195.4732215	163.5142292	192.919188	196.4840739	166.0547934	22552	844698	522429
03-09-24	188.1922302	196.4246216	164.2763977	193.3131041	199.2490988	167.5595812	188.1922302	196.2660512	163.5337784	191.1465823	198.0697558	166.8560408	29301	1387171	1011866
04-09-24	189.2754822	191.8460083	162.9084167	189.2754822	194.0461239	163.8073817	185.1393924	191.0135362	160.7782486	186.518084	192.539735	161.0323139	28811	1490229	737119
05-09-24	188.3891907	189.725174	161.4427032	188.3891907	193.372203	163.6705762	185.6317923	189.0314472	160.7000839	188.0937525	191.7865441	162.3025893	29853	1066320	824025
06-09-24	184.3515625	189.0116272	157.4559784	188.4876523	191.9649296	162.5175598	183.3667785	188.3377104	157.2996328	187.7983065	189.1107375	161.2081838	32421	1563474	1156966
09-09-24	185.6317902	190.8549652	158.8826141	186.6165742	191.5090569	160.2115222	182.7759225	189.8242725	158.0031812	184.4500523	190.2999838	158.8826141	20350	1242997	746099
10-09-24	187.0104828	190.8153229	158.6481018	187.305921	193.2136591	159.7034125	184.9424453	190.3594518	157.3582727	185.3363529	192.9956285	158.6871808	21516	1829506	839153
11-09-24	184.6470032	192.6784821	158.4331207	187.305917	193.6893496	161.0323108	183.5637347	189.90356	156.5765649	186.9120094	191.6478045	158.745812	26398	1677725	903302
12-09-24	186.6165619	197.3958435	160.5437469	186.9120001	197.8913648	161.9117339	184.646994	195.6119791	158.4526726	186.0256855	196.2264206	160.2115237	22939	1586240	912820
13-09-24	188.3891907	198.8526764	160.3092194	188.8815827	199.1499922	161.2863571	185.4348385	196.2462448	159.3711755	186.6165764	197.2174623	160.7977882	19773	1655805	966545
16-09-24	187.8967896	198.3571472	159.1757355	189.2754811	201.8257959	160.7196149	185.6317834	196.266047	158.960764	186.2226598	196.9003136	159.9379017	18642	1145884	534705
17-09-24	182.7759247	198.8526764	162.5566406	190.0633206	199.3977528	163.690124	180.3139646	197.5742382	159.5275076	189.9648362	198.4562654	160.2701418	59416	1320645	1054209
18-09-24	185.2378845	197.7922668	161.9312744	185.9272303	198.9517848	162.9084122	182.67744	196.6228288	161.5208783	182.7759244	198.5553738	162.7129876	34728	1154885	786998
19-09-24	190.1618042	204.2538605	166.0352478	190.85115	204.8484769	166.6215364	186.5180912	198.4562559	163.3578849	186.5180912	199.9428197	164.4718363	30736	1749391	1524650
20-09-24	187.0104828	202.6681976	162.8497925	189.7678811	204.5511724	166.0743503	185.3363529	201.7762654	162.615274	189.2754891	203.4610347	165.8984577	226555	2904866	2774819
23-09-24	187.2074432	204.9971466	163.670578	188.6846192	205.6413182	164.0028013	185.6317828	203.5105829	161.6185827	188.1922272	203.7087883	163.2797289	27524	810622	902568
24-09-24	190.2602692	204.9971466	166.4456482	191.8359296	206.1863946	169.3379826	187.6013553	202.767301	159.3320862	188.4876549	205.9881891	166.1134249	36282	1014546	1928328
25-09-24	192.2298279	199.9923859	168.5953522	192.3283123	200.6365575	169.6311308	189.6693986	196.2264212	166.0352559	189.8663524	197.2174638	166.1134287	22381	1927510	1108300
26-09-24	188.09375	202.6681976	177.5850372	193.214624	204.5511724	177.5850372	186.616574	201.2807441	170.9991228	192.7222319	203.9565559	171.1750004	33495	1454845	2369741
27-09-24	188.8815765	203.8574371	178.6794128	189.8663606	203.8574371	180.7704871	187.8967925	199.1995405	176.3147412	188.4876539	201.9744625	176.861936	27386	1830530	2056638
30-09-24	182.1850433	202.5690765	177.1941681	189.1770159	205.1953482	179.3829622	180.1169909	202.5690765	176.4320018	188.8815777	202.717742	177.1159953	75429	1774113	1595961
01-10-24	184.5485229	202.469986	175.7480011	184.7454918	206.7810118	179.2266092	181.7911397	201.8257993	173.8523514	182.1850473	205.0962425	177.7609025	39854	1474402	1152998
02-10-24	185.3363495	201.9249115	176.4906311	189.0785318	202.915954	177.1159987	184.5485193	199.3977501	174.0282545	184.5485193	202.4204328	175.8261845	44230	820111	832238
03-10-24	184.6470032	199.0013428	175.474411	186.321133	200.3887963	176.2561242	183.859173	197.3363835	174.0477832	185.1393952	197.6336992	175.9629799	23588	1394256	803116
04-10-24	185.0409088	198.9022217	178.6989594	185.6317852	199.9923745	179.3243269	182.381995	196.7417563	174.3604653	184.5485168	197.812084	175.0835377	30773	1192147	1291770
07-10-24	184.8439484	198.5058136	180.1646729	185.9272167	199.3481906	180.1646729	182.4804728	197.8517219	177.467763	185.1393866	198.8526694	178.5816995	25497	959990	867898
08-10-24	184.5485229	203.1637115	176.0606842	185.9272296	203.1637115	178.1908524	183.6622233	198.2580542	174.7317911	184.1546153	199.1004313	176.7446926	20417	1192951	1101098
09-10-24	188.8815765	205.9881897	180.2428436	188.8815765	206.13684	180.9268371	184.3515641	202.569081	175.7089249	184.5485179	203.8078841	176.6274219	37218	1030514	1027488
10-10-24	181.9880829	204.2043152	179.167984	188.8815708	206.3846057	180.4577981	181.9880829	202.6681962	177.6241045	188.7830864	205.9386396	179.2461568	44755	1140645	802043
11-10-24	182.6774292	206.7314758	181.5912933	183.5637288	206.7314758	181.5912933	180.412423	203.4610325	179.0702759	180.904815	203.9069986	179.1875426	33003	1282328	1401892
14-10-24	184.8439484	209.6550446	181.0245514	184.9424328	210.0019004	181.649919	182.9728648	206.8305674	179.5002187	183.0713342	207.1278831	181.1222711	18938	872373	769196
15-10-24	183.2683105	207.9207153	178.6598663	185.9272244	212.6281671	181.7280783	183.2683105	207.0783232	178.1322185	184.8439559	211.6866798	181.7280783	49173	1922303	1385425
16-10-24	185.5332947	208.763092	176.8619385	185.5332947	211.1911582	178.9920917	182.4804734	208.3666811	176.8033126	182.9728654	209.6054842	177.6631986	37102	1556440	1070050
17-10-24	188.7830963	209.7046051	180.0669556	188.7830963	210.844298	180.731417	185.7302748	208.3171365	176.0997784	185.8287442	209.0604184	176.0997784	25785	1139463	1237966
18-10-24	188.9800415	210.9434052	181.356781	189.8663561	211.3398161	181.806256	186.8135197	208.0198176	179.0311883	188.2906957	208.8126547	179.3634116	25348	1221882	945692
21-10-24	186.124176	208.8622131	180.8682098	188.9800436	212.1326565	182.158024	186.124176	208.8622131	179.5588339	188.6846204	211.0920588	180.9072888	32167	0	742333
22-10-24	189.767868	213.3218994	179.3047943	189.767868	221.2006843	180.7705011	185.3363402	213.3218994	178.542628	186.1241704	219.6645654	180.3210111	33005	2857814	887639
23-10-24	188.5861359	216.6914368	177.057373	190.5557039	217.8806999	179.3047931	188.1922283	212.2317455	177.057373	189.8663581	213.1236928	178.6794254	38026	1429594	783020
24-10-24	189.6694031	217.0878601	175.3571625	192.1313631	218.4257584	177.9368058	188.3891809	215.0066648	175.3571625	188.5861347	216.691434	176.3147534	34625	1202150	933784
